ID	TYPE	NAME	SYNONYMS
ensembl:ENSMUSG00000020954	SO:0000704	Strn3 (Mmus)	Gs2na|nuclear autoantigen|striatin-3|SG2NA|cell cycle autoantigen SG2NA|striatin-3 35 kDa|s/G2 antigen
ensembl:ENSMUSG00000020955	SO:0000704	Ap4s1 (Mmus)	AI314282|AP-4 adapter complex subunit sigma-1|adapter-related protein complex 4 subunit sigma-1|AP-4 complex subunit sigma-1|sigma4-adaptin
ensembl:ENSMUSG00000035247	SO:0000704	Hectd1 (Mmus)	E3 ubiquitin-protein ligase HECTD1|AI844876|b2b327Clo|opm|A630086P08Rik|HECT domain-containing protein 1|HECT domain containing 1|HECT-type E3 ubiquitin transferase HECTD1|protein open mind
ensembl:ENSMUSG00000035181	SO:0000704	Heatr5a (Mmus)	C230081H03Rik|D930036F22Rik|HEAT repeat-containing protein 5A|mKIAA1316
ensembl:ENSMUSG00000097159	SO:0000704	Gm26517 (Mmus)	
ensembl:ENSMUSG00000020956	SO:0000704	Dtd2 (Mmus)	4930578F06Rik|animalia-specifc tRNA deacylase|probable D-tyrosyl-tRNA(Tyr) deacylase 2|animalia-specific tRNA deacylase|L-alanyl-tRNA deacylase|ATD|putative D-tyrosyl-tRNA deacylase 2|B830049N13Rik|6530401N04Rik|putative D-tyrosyl-tRNA(Tyr) deacylase 2|D-aminoacyl-tRNA deacylase 2
ensembl:ENSMUSG00000035148	SO:0000704	Gpr33 (Mmus)	probable G-protein coupled receptor 33
ensembl:ENSMUSG00000035142	SO:0000704	Nubpl (Mmus)	2410170E07Rik|iron-sulfur protein NUBPL
ensembl:ENSMUSG00000112139	SO:0000704	Gm47431 (Mmus)	
ensembl:ENSMUSG00000111982	SO:0000704	Gm35135 (Mmus)	
ensembl:ENSMUSG00000112437	SO:0000704	Gm35188 (Mmus)	
ensembl:ENSMUSG00000035133	SO:0000704	Arhgap5 (Mmus)	p190B|rho GTPase-activating protein 5|p190-B|rho-type GTPase-activating protein 5
ensembl:ENSMUSG00000100315	SO:0000704	1700031P21Rik (Mmus)	
ensembl:ENSMUSG00000112412	SO:0000704	Gm35239 (Mmus)	
ensembl:ENSMUSG00000061603	SO:0000704	Akap6 (Mmus)	A-kinase anchor protein 6|A-kinase anchoring protein alpha|PRKA|anchor protein 6|A-kinase anchoring protein beta|AI482140|Akapbeta|Akapalpha
ensembl:ENSMUSG00000021010	SO:0000704	Npas3 (Mmus)	neuronal PAS domain-containing protein 3|4930423H22Rik|basic-helix-loop-helix-PAS protein MOP6|member of PAS protein 6|bHLHe12|neuronal PAS3
ensembl:ENSMUSG00000113179	SO:0000704	1700030L22Rik (Mmus)	
ensembl:ENSMUSG00000099407	SO:0000704	1700060O08Rik (Mmus)	
ensembl:ENSMUSG00000112549	SO:0000704	Gm35818 (Mmus)	
ensembl:ENSMUSG00000035105	SO:0000704	Egln3 (Mmus)	HIF-PH3|AI505553|SM-20|Phd3|hypoxia-inducible factor prolyl hydroxylase 3|AI648162|HPH-3|HIF-prolyl hydroxylase 3|prolyl hydroxylase EGLN3|Hif-p4h-3|2610021G09Rik|prolyl hydroxylase domain-containing protein 3
ensembl:ENSMUSG00000112821	SO:0000704	1700104L18Rik (Mmus)	
ensembl:ENSMUSG00000112705	SO:0000704	Gm47552 (Mmus)	
ensembl:ENSMUSG00000113970	SO:0000704	Gm7550 (Mmus)	
ensembl:ENSMUSG00000112053	SO:0000704	Gm46328 (Mmus)	
ensembl:ENSMUSG00000113947	SO:0000704	Gm10465 (Mmus)	
ensembl:ENSMUSG00000044408	SO:0000704	Sptssa (Mmus)	AU041967|AA407909|serine palmitoyltransferase small subunit A|small subunit of serine palmitoyltransferase A|1110002B05Rik|AA409588|Ssspta
ensembl:ENSMUSG00000113096	SO:0000704	Gm40884 (Mmus)	
ensembl:ENSMUSG00000054302	SO:0000704	Eapp (Mmus)	1810011O16Rik|E2F-associated phosphoprotein
ensembl:ENSMUSG00000005656	SO:0000704	Snx6 (Mmus)	2010006G21Rik|2610032J07Rik|sorting nexin-6|C85963|2810425K19Rik|AU018928
ensembl:ENSMUSG00000062929	SO:0000704	Cfl2 (Mmus)	cofilin-2
ensembl:ENSMUSG00000035021	SO:0000704	Baz1a (Mmus)	gene trap locus 5|BC065123|Wcrf180|bromodomain adjacent to zinc finger domain protein 1A|B930060C03|Gtl5|cbp146|Acf1
ensembl:ENSMUSG00000092233	SO:0000704	Gm20403 (Mmus)	
ensembl:ENSMUSG00000062198	SO:0000704	2700097O09Rik (Mmus)	uncharacterized protein LOC72658|AW552125
ensembl:ENSMUSG00000073079	SO:0000704	Srp54a (Mmus)	Srp54|54kDa|signal recognition particle 54 kDa protein|54K subunit of signal recognition particle
ensembl:ENSMUSG00000095595	SO:0000704	Fam177a (Mmus)	1700047I17Rik1|D730001C10Rik|Fam177a1|protein FAM177A1|1700047I17Rik|C14orf24
ensembl:ENSMUSG00000112449	SO:0000704	Srp54b (Mmus)	SRP54|signal recognition particle 54 kDa protein
ensembl:ENSMUSG00000094103	SO:0000704	1700047I17Rik2 (Mmus)	1700047I17Rik2|protein FAM177A1
ensembl:ENSMUSG00000079108	SO:0000704	Srp54c (Mmus)	signal recognition particle 54C|E330029E12Rik
ensembl:ENSMUSG00000021022	SO:0000704	Ppp2r3c (Mmus)	5730412A08Rik|G4-1|G5pr|4930511A21Rik|protein phosphatase subunit G5PR|phosphatase subunit gene g4-1|serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma
ensembl:ENSMUSG00000021023	SO:0000704	1110008L16Rik (Mmus)	mKIAA0391|mitochondrial RNase P protein 3|mitochondrial ribonuclease P catalytic subunit|mitochondrial ribonuclease P protein 3|Mrpp3|1110008L16Rik
ensembl:ENSMUSG00000021024	SO:0000704	Psma6 (Mmus)	IOTA|proteasome iota chain|proteasome (prosome, macropain) subunit, alpha type 6|proteasome subunit alpha type-6|macropain iota chain|multicatalytic endopeptidase complex iota chain
ensembl:ENSMUSG00000021025	SO:0000704	Nfkbia (Mmus)	Nfkbi|NF-kappa-B inhibitor alpha|nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, alpha|I-kappa-B-alpha|I(Kappa)B(alpha)|ikB-alpha|ikappaBalpha|AI462015|I-kappaBalpha|nuclear factor of kappa light polyp gene enhancer in B-cell 1
ensembl:ENSMUSG00000063129	SO:0000704	Aldoart2 (Mmus)	Aldoa-ps1|4933425L11Rik|fructose-bisphosphate aldolase A-like|Aldo1-ps1|aldolase A retroprotein 2
ensembl:ENSMUSG00000045440	SO:0000704	Insm2 (Mmus)	Mlt1|mlt 1|methylated in liver tumor 1|insulinoma-associated protein 2
ensembl:ENSMUSG00000021027	SO:0000704	Ralgapa1 (Mmus)	4930400K19Rik|Garnl1|tulip 1 protein|mKIAA0884|ral GTPase-activating protein subunit alpha-1|2310003F20Rik|GTPase activating RANGAP domain-like 1|Tulip1|p240|tuberin-like protein 1|GRIPE|ral GTPase-activating protein alpha subunit 1|GTPase-activating RapGAP domain-like 1|GAP-related interacting partner to E12|AI563624
ensembl:ENSMUSG00000012076	SO:0000704	Brms1l (Mmus)	BRMS1|D12Ertd407e|breast cancer metastasis-suppressor 1-like protein|0710008O11Rik|AI159718
ensembl:ENSMUSG00000112211	SO:0000704	Gm47682 (Mmus)	
ensembl:ENSMUSG00000112164	SO:0000704	Gm19990 (Mmus)	
ensembl:ENSMUSG00000021028	SO:0000704	Mbip (Mmus)	4933408E06Rik|MUK-binding inhibitory protein|MAPK upstream kinase-binding inhibitory protein|MAP3K12-binding inhibitory protein 1
ensembl:ENSMUSG00000001496	SO:0000704	Nkx2-1 (Mmus)	thyroid transcription factor 1|Ttf-1|homeobox protein Nkx-2.1|thyroid-specific enhancer-binding protein|tinman|T/EBP|thyroid nuclear factor 1|Titf1|Nkx2.1|AV026640
ensembl:ENSMUSG00000098172	SO:0000704	Gm26973 (Mmus)	
ensembl:ENSMUSG00000092515	SO:0000704	C87198 (Mmus)	
ensembl:ENSMUSG00000058669	SO:0000704	Nkx2-9 (Mmus)	Nkx-2.9|Drosophila NK2 transcription factor related, locus 9|homeobox protein Nkx-2.8|homeobox protein Nkx-2.9|tinman|NK2 transcription factor related, locus 9|homeobox protein NK-2 homolog H|Nkx2.9|Nkx2-8
ensembl:ENSMUSG00000089894	SO:0000704	Gm15524 (Mmus)	
ensembl:ENSMUSG00000001497	SO:0000704	Pax9 (Mmus)	paired box protein Pax-9|Pax-9|paired box gene 9
ensembl:ENSMUSG00000035472	SO:0000704	Slc25a21 (Mmus)	mitochondrial 2-oxodicarboxylate carrier|solute carrier family 25 member 21|BB158148|mitochondrial solute carrier family 25 member 21|9930033G19Rik|A630030I10
ensembl:ENSMUSG00000079104	SO:0000704	Prps1l3 (Mmus)	Gm5081|AU021838|ribose-phosphate pyrophosphokinase|AW536152
ensembl:ENSMUSG00000047022	SO:0000704	Mipol1 (Mmus)	6030439O22Rik|D12Ertd19e|mirror-image polydactyly gene 1 protein homolog|AU021838|1700081O04Rik|mirror-image polydactyly gene 1 homolog|AW536152
ensembl:ENSMUSG00000086372	SO:0000704	Gm16246 (Mmus)	
ensembl:ENSMUSG00000035451	SO:0000704	Foxa1 (Mmus)	Tcf-3a|Tcf3a|HNF-3-alpha|fork head domain|forkhead box protein A1|hepatocyte nuclear factor 3-alpha|Hnf3a|Hnf-3a|hepatocyte nuclear factor 3 alpha (winged helix transcription factor)
ensembl:ENSMUSG00000046782	SO:0000704	Ttc6 (Mmus)	4921506M07Rik|Gm69|Gm9813|tetratricopeptide repeat protein 6|EG639426
ensembl:ENSMUSG00000085851	SO:0000704	4921518K17Rik (Mmus)	
ensembl:ENSMUSG00000112911	SO:0000704	BC042761 (Mmus)	
ensembl:ENSMUSG00000112704	SO:0000704	Gm46329 (Mmus)	
ensembl:ENSMUSG00000035431	SO:0000704	Sstr1 (Mmus)	SS1R|SS-1-R|Smstr-1|Smstr1|sst1|somatostatin receptor type 1|SRIF-2|SS1-R
ensembl:ENSMUSG00000045930	SO:0000704	Clec14a (Mmus)	C-type lectin domain family 14 member A|1200003C23Rik|AI642649
ensembl:ENSMUSG00000112785	SO:0000704	Gm47645 (Mmus)	
ensembl:ENSMUSG00000097443	SO:0000704	Gm17529 (Mmus)	
ensembl:ENSMUSG00000020986	SO:0000704	Sec23a (Mmus)	Msec23|Sec23r|SEC23-related protein A|protein transport protein Sec23A
ensembl:ENSMUSG00000060121	SO:0000704	Gemin2 (Mmus)	gemin-2|component of gems 2|survival of motor neuron protein-interacting protein 1|survivor of motor neuron protein interacting protein 1|Sip1|SMN-interacting protein 1|gem-associated protein 2
ensembl:ENSMUSG00000020993	SO:0000704	Trappc6b (Mmus)	TRAPP complex subunit 6B|C79212|5830498C14Rik|trafficking protein particle complex subunit 6B
ensembl:ENSMUSG00000020994	SO:0000704	Pnn (Mmus)	pinin|D12Ertd512e|AU045199
ensembl:ENSMUSG00000021000	SO:0000704	Mia2 (Mmus)	CTAGE family, member 5|meningioma expressed antigen 6 (coiled-coil proline-rich)|cutaneous T-cell lymphoma-associated antigen 5 homolog|melanoma inhibitory activity 2|Mgea6|Mgea|CTAGE family member 5 ER export factor|Mea6|melanoma inhibitory activity protein 2|protein cTAGE-5|D12Bwg0579e|Ctage5
ensembl:ENSMUSG00000035329	SO:0000704	Fbxo33 (Mmus)	5730501N20Rik|AI642135|F-box only protein 33|AIG30-12-1
ensembl:ENSMUSG00000114112	SO:0000704	Gm48301 (Mmus)	
ensembl:ENSMUSG00000113429	SO:0000704	Gm20063 (Mmus)	
ensembl:ENSMUSG00000035653	SO:0000704	Lrfn5 (Mmus)	AI604817|C130061B21|mKIAA4208|Salm5|leucine-rich repeat and fibronectin type-III domain-containing protein 5|AI427653
ensembl:ENSMUSG00000113208	SO:0000704	Gm48421 (Mmus)	
ensembl:ENSMUSG00000113152	SO:0000704	Gm48422 (Mmus)	
ensembl:ENSMUSG00000043060	SO:0000704	Fscb (Mmus)	PKA phosphorylated calcium and CABYR-binding protein|EG623046|fibrous sheath CABYR-binding protein
ensembl:ENSMUSG00000047227	SO:0000704	Gm527 (Mmus)	uncharacterized protein C14orf28 homolog
ensembl:ENSMUSG00000020948	SO:0000704	Klhl28 (Mmus)	Btbd5|4931401E10Rik|kelch-like protein 28|BTB/POZ domain-containing protein 5|4122402F11Rik|BTB (POZ) domain containing 5|2810440N09Rik
ensembl:ENSMUSG00000035614	SO:0000704	Togaram1 (Mmus)	A430041B07Rik|TOG array regulator of axonemal microtubules protein 1|crescerin-1|C130034K06|protein FAM179B|Fam179b|family with sequence similarity 179, member B|BC062107
ensembl:ENSMUSG00000113298	SO:0000704	Gm48559 (Mmus)	
ensembl:ENSMUSG00000035597	SO:0000704	Prpf39 (Mmus)	PRP39 homolog|pre-mRNA-processing factor 39|PRP39 pre-mRNA processing factor 39 homolog|Srcs1|v-src suppressed transcript 1
ensembl:ENSMUSG00000020949	SO:0000704	Fkbp3 (Mmus)	25kDa|25 kDa FKBP|FKBP25|peptidyl-prolyl cis-trans isomerase FKBP3|rapamycin-selective 25 kDa immunophilin|FKBP-25|immunophilin FKBP25|25 kDa FK506-binding protein|FKBP-3|PPIase FKBP3|rotamase
ensembl:ENSMUSG00000055884	SO:0000704	Fancm (Mmus)	C730036B14Rik|ATP-dependent RNA helicase FANCM|Fanconi anemia group M protein homolog|AI427100|D12Ertd364e
ensembl:ENSMUSG00000047534	SO:0000704	Mis18bp1 (Mmus)	mis18-binding protein 1|C79407|kinetochore-associated protein KNL-2 homolog|6720403H11|Knl2|mKIAA1903
ensembl:ENSMUSG00000113228	SO:0000704	4930471E15Rik (Mmus)	
ensembl:ENSMUSG00000113233	SO:0000704	Gm31063 (Mmus)	
ensembl:ENSMUSG00000035560	SO:0000704	Wdr20rt (Mmus)	4930427E19Rik|Wdr20b|WD repeat-containing protein 20|4921538B03Rik|WD repeat domain 20b|Wdr20
ensembl:ENSMUSG00000060499	SO:0000704	Rpl10l (Mmus)	60S ribosomal protein L10-like|EG238217
ensembl:ENSMUSG00000114093	SO:0000704	Gm47979 (Mmus)	
ensembl:ENSMUSG00000034912	SO:0000704	Mdga2 (Mmus)	Adp|Mamdc1|acrodysplasia|9330209L04Rik|MAM domain containing 1|MAM domain-containing glycosylphosphatidylinositol anchor protein 2|6720489L24Rik|Tg(Prnp-PFN1*G118V)838Kiaei
ensembl:ENSMUSG00000114010	SO:0000704	Gm47432 (Mmus)	
ensembl:ENSMUSG00000113526	SO:0000704	Gm47453 (Mmus)	
ensembl:ENSMUSG00000113867	SO:0000704	Gm47456 (Mmus)	
ensembl:ENSMUSG00000113433	SO:0000704	Gm47489 (Mmus)	
ensembl:ENSMUSG00000113320	SO:0000704	Gm47515 (Mmus)	
ensembl:ENSMUSG00000113098	SO:0000704	Gm2912 (Mmus)	
ensembl:ENSMUSG00000113716	SO:0000704	Gm47518 (Mmus)	
ensembl:ENSMUSG00000113158	SO:0000704	Gm31447 (Mmus)	
ensembl:ENSMUSG00000034892	SO:0000704	Rps29 (Mmus)	40S ribosomal protein S29|S29 ribosomal protein
ensembl:ENSMUSG00000034883	SO:0000704	Lrr1 (Mmus)	Ppil5|2410005L11Rik|leucine-rich repeat protein 1|LRR-1|peptidylprolyl isomerase (cyclophilin) like 5|AU021780
ensembl:ENSMUSG00000049751	SO:0000704	Rpl36al (Mmus)	RPL36A|2410038A03Rik|60S ribosomal protein L36a-like
ensembl:ENSMUSG00000113149	SO:0000704	Gm49383 (Mmus)	
ensembl:ENSMUSG00000043998	SO:0000704	Mgat2 (Mmus)	N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase II|beta-1,2-N-acetylglucosaminyltransferase II|GNT2|CDGS2|GLCNACTII|GNT-II|AA407964|glcNAc-T II|alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
ensembl:ENSMUSG00000020973	SO:0000704	Dnaaf2 (Mmus)	kintoun|protein kintoun|Ktu|dynein assembly factor 2, axonemal|mknt|TU54
ensembl:ENSMUSG00000113786	SO:0000704	Gm49384 (Mmus)	
ensembl:ENSMUSG00000020974	SO:0000704	Pole2 (Mmus)	DNA polymerase II subunit 2|DNA polymerase epsilon small subunit|DNA polymerase epsilon subunit 2|DNA polymerase epsilon subunit B
ensembl:ENSMUSG00000113190	SO:0000704	Gm47545 (Mmus)	
ensembl:ENSMUSG00000051890	SO:0000704	Klhdc1 (Mmus)	kelch domain-containing protein 1
ensembl:ENSMUSG00000085539	SO:0000704	Gm15561 (Mmus)	
ensembl:ENSMUSG00000020978	SO:0000704	Klhdc2 (Mmus)	HCLP-1|D12Ertd522e|2310022K15Rik|endothelial differentiation inhibitory protein TNG|LCP|kelch domain-containing protein 2
ensembl:ENSMUSG00000020982	SO:0000704	Nemf (Mmus)	1500011I12Rik|serologically defined colon cancer antigen 1 homolog|4933405E14Rik|ribosome quality control complex subunit NEMF|nuclear export mediator factor Nemf|Sdccag1
ensembl:ENSMUSG00000052673	SO:0000704	Gm9887 (Mmus)	
ensembl:ENSMUSG00000044147	SO:0000704	Arf6 (Mmus)	ADP-ribosylation factor 6|AW496366|AI788669
ensembl:ENSMUSG00000049882	SO:0000704	Vcpkmt (Mmus)	VCP lysine methyltransferase|methyltransferase like 21D|Gm71|methyltransferase-like protein 21D|VCP-KMT|protein-lysine methyltransferase METTL21D|Mettl221d|Mettl21d|protein N-lysine methyltransferase METTL21D|valosin-containing protein lysine methyltransferase
ensembl:ENSMUSG00000034801	SO:0000704	Sos2 (Mmus)	son of sevenless homolog 2|mSOS-2|SOS-2
ensembl:ENSMUSG00000020988	SO:0000704	L2hgdh (Mmus)	L-2-hydroxyglutarate dehydrogenase, mitochondrial|duranin|BC016226
ensembl:ENSMUSG00000054894	SO:0000704	Atp5s (Mmus)	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit S|ATP synthase-coupling factor B|mitochondrial ATP synthase regulatory component factor B|ATP synthase subunit s, mitochondrial|distal membrane arm assembly complex 2-like protein|1110015E18Rik|Atp5s|ATPW
ensembl:ENSMUSG00000020990	SO:0000704	Cdkl1 (Mmus)	cyclin-dependent kinase-like 1|4933411O17Rik
ensembl:ENSMUSG00000034761	SO:0000704	Map4k5 (Mmus)	MAPKKKK5|mitogen-activated protein kinase kinase kinase kinase 5|4432415E19Rik|GCKR|MAPK/ERK kinase kinase kinase 5|MEK kinase kinase 5|KHS|MEKKK 5
ensembl:ENSMUSG00000097329	SO:0000704	4931403G20Rik (Mmus)	
ensembl:ENSMUSG00000021066	SO:0000704	Atl1 (Mmus)	Fsp1|Adfsp|spastic paraplegia 3A homolog|4930435M24Rik|Spg3|Spg3a|atlastin-1
ensembl:ENSMUSG00000021067	SO:0000704	Sav1 (Mmus)	Sav|protein salvador homolog 1|WW45|WW domain-containing protein 3|Wwp4|Wwp3|Salv|salvador homolog 1|WW domain-containing protein 4|1700040G09Rik|45 kDa WW domain protein
ensembl:ENSMUSG00000021068	SO:0000704	Nin (Mmus)	AI385615|AU024711|3110068G20Rik|mKIAA1565|ninein
ensembl:ENSMUSG00000090121	SO:0000704	Abhd12b (Mmus)	Gm804|protein ABHD12B
ensembl:ENSMUSG00000021069	SO:0000704	Pygl (Mmus)	glycogen phosphorylase, liver form
ensembl:ENSMUSG00000085298	SO:0000704	F730035M05Rik (Mmus)	
ensembl:ENSMUSG00000021071	SO:0000704	Trim9 (Mmus)	E3 ubiquitin-protein ligase TRIM9|tripartite motif-containing protein 9|RING-type E3 ubiquitin transferase TRIM9
ensembl:ENSMUSG00000113694	SO:0000704	Gm48747 (Mmus)	
ensembl:ENSMUSG00000021072	SO:0000704	Tmx1 (Mmus)	thioredoxin domain-containing protein 1|2810425A04Rik|thioredoxin domain containing 1|thioredoxin-related transmembrane protein 1|Txndc1
ensembl:ENSMUSG00000113944	SO:0000704	Gm48847 (Mmus)	
ensembl:ENSMUSG00000113302	SO:0000704	Gm32219 (Mmus)	
ensembl:ENSMUSG00000114005	SO:0000704	Gm24474 (Mmus)	
ensembl:ENSMUSG00000114159	SO:0000704	Gm48866 (Mmus)	
ensembl:ENSMUSG00000112950	SO:0000704	Gm32369 (Mmus)	
ensembl:ENSMUSG00000113900	SO:0000704	Gm40437 (Mmus)	
ensembl:ENSMUSG00000048285	SO:0000704	Frmd6 (Mmus)	2610019M19Rik|Willin|4930488L10Rik|AW212977|FERM domain-containing protein 6
ensembl:ENSMUSG00000113584	SO:0000704	Gm46355 (Mmus)	
ensembl:ENSMUSG00000113707	SO:0000704	Gm10457 (Mmus)	
ensembl:ENSMUSG00000021076	SO:0000704	Actr10 (Mmus)	Arp11|actin-related protein 10|Actr11|ARP10 actin-related protein 10 homolog
ensembl:ENSMUSG00000060073	SO:0000704	Psma3 (Mmus)	Lmpc8|proteasome component C8|multicatalytic endopeptidase complex subunit C8|proteasome (prosome, macropain) subunit, alpha type 3|proteasome subunit K|proteasome subunit alpha type-3|macropain subunit C8
ensembl:ENSMUSG00000048118	SO:0000704	Arid4a (Mmus)	retinoblastoma-binding protein 1|AT rich interactive domain 4A (Rbp1 like)|A630009N03|Rbbp1|A630067N03Rik|ARID domain-containing protein 4A|AT-rich interactive domain-containing protein 4A
ensembl:ENSMUSG00000021078	SO:0000704	Tomm20l (Mmus)	translocase of outer mitochondrial membrane 20 homolog-like|4930553D19Rik|TOMM20-like protein 1
ensembl:ENSMUSG00000021079	SO:0000704	Timm9 (Mmus)	Timm10|translocase of inner mitochondrial membrane 9 homolog|mitochondrial import inner membrane translocase subunit Tim9|2810011L15Rik|Tim10a|translocase of inner mitochondrial membrane 10 homolog
ensembl:ENSMUSG00000034601	SO:0000704	2700049A03Rik (Mmus)	protein TALPID3|mKIAA0586|Talpid3|Ta3
ensembl:ENSMUSG00000044548	SO:0000704	Dact1 (Mmus)	DAPPER|dapper 1|MDpr1|dapper antagonist of catenin 1|dapper homolog 1|dapper homolog 1, antagonist of beta-catenin|frodo homolog|Frd1|4921528D17Rik|DAPPER1|thymus-expressed novel gene 3 protein|MTNG3|THYEX3|FRODO|Frodo1|thymus expressed gene 3|AI115603
ensembl:ENSMUSG00000113278	SO:0000704	Gm33016 (Mmus)	
ensembl:ENSMUSG00000113441	SO:0000704	Gm40438 (Mmus)	
ensembl:ENSMUSG00000100668	SO:0000704	1700083H02Rik (Mmus)	100041190|Gm3190
ensembl:ENSMUSG00000113630	SO:0000704	4930404H11Rik (Mmus)	
ensembl:ENSMUSG00000114028	SO:0000704	9630002D21Rik (Mmus)	
ensembl:ENSMUSG00000034574	SO:0000704	Daam1 (Mmus)	disheveled-associated activator of morphogenesis 1
ensembl:ENSMUSG00000043398	SO:0000704	Gpr135 (Mmus)	probable G-protein coupled receptor 135|PAFR|G-protein coupled receptor 135
ensembl:ENSMUSG00000019718	SO:0000704	L3hypdh (Mmus)	probable proline racemase|2810055F11Rik|trans-L-3-hydroxyproline dehydratase|trans-3-hydroxy-l-proline dehydratase
ensembl:ENSMUSG00000005078	SO:0000704	Jkamp (Mmus)	1200003C05Rik|2310047L11Rik|Jamp|medulloblastoma antigen MU-MB-50.4 homolog|JNK1/MAPK8-associated membrane protein
ensembl:ENSMUSG00000021086	SO:0000704	Ccdc175 (Mmus)	coiled-coil domain-containing protein 175|4930403N07Rik
ensembl:ENSMUSG00000021087	SO:0000704	Rtn1 (Mmus)	Nsp|reticulon-1|neuroendocrine-specific protein
ensembl:ENSMUSG00000021090	SO:0000704	Lrrc9 (Mmus)	4921529O18Rik|leucine-rich repeat-containing protein 9|4930432K16Rik
ensembl:ENSMUSG00000034501	SO:0000704	Pcnx4 (Mmus)	AU017192|pecanex-like protein 4|pecanex homolog protein 4|1810048J11Rik|4932413O10|pecanex-like protein C14orf135 homolog|pecanex-like 4|Pcnxl4
ensembl:ENSMUSG00000109482	SO:0000704	Gm4756 (Mmus)	
ensembl:ENSMUSG00000021094	SO:0000704	Dhrs7 (Mmus)	short chain dehydrogenase/reductase family 34C member 1|2310016E22Rik|AW061210|dehydrogenase/reductase SDR family member 7|5730564L20Rik|Retdsr4|retinal short-chain dehydrogenase/reductase 4|Retsdr4
ensembl:ENSMUSG00000021096	SO:0000704	Ppm1a (Mmus)	PP2C-alpha|AI427932|Mpp alpha|protein phosphatase 1A|2310003C21Rik|AU017636|2900017D14Rik|MPPa-1|MMPa-2|protein phosphatase IA
ensembl:ENSMUSG00000113779	SO:0000704	Gm33785 (Mmus)	
ensembl:ENSMUSG00000021098	SO:0000704	4930447C04Rik (Mmus)	Six6 antisense|Six6as|4921504I02Rik|six6 opposite strand transcript 1 homolog|Six6OS|Six6os1|protein SIX6OS1|A930035O15Rik
ensembl:ENSMUSG00000021099	SO:0000704	Six6 (Mmus)	Six9|optic homeobox 2|Optx2|sine oculis homeobox homolog 6|sine oculis-related homeobox 6 homolog|homeobox protein SIX6
ensembl:ENSMUSG00000097010	SO:0000704	Gm26709 (Mmus)	
ensembl:ENSMUSG00000051367	SO:0000704	Six1 (Mmus)	BB138287|homeobox protein SIX1|sine oculis homeobox homolog 1|sine oculis-related homeobox 1 homolog
ensembl:ENSMUSG00000034460	SO:0000704	Six4 (Mmus)	homeobox protein SIX4|AREC3|sine oculis-related homeobox 4 homolog|skeletal muscle-specific ARE-binding protein AREC3|TrexBF|AI047561
ensembl:ENSMUSG00000021103	SO:0000704	Mnat1 (Mmus)	MAT1|RING finger protein MAT1|p35|E130115E11Rik|P36|CDK7/cyclin-H assembly factor|CDK-activating kinase assembly factor MAT1
ensembl:ENSMUSG00000034442	SO:0000704	Trmt5 (Mmus)	mKIAA1393|TRM5 tRNA methyltransferase 5 homolog|tRNA (guanine-N(1)-)-methyltransferase|tRNA [GM37] methyltransferase|2610027O18Rik|tRNA methyltransferase 5 homolog|tRNA (guanine(37)-N1)-methyltransferase|M1G-methyltransferase
ensembl:ENSMUSG00000044712	SO:0000704	Slc38a6 (Mmus)	AW322671|probable sodium-coupled neutral amino acid transporter 6|EG625098|Na(+)-coupled neutral amino acid transporter 6
ensembl:ENSMUSG00000113425	SO:0000704	Gm48653 (Mmus)	
